timestamp,stream,method,value,score,threshold,is_anomaly,is_weekend,dayofweek,hour,weekday,month,temperature,temp_bucket,detector
2005-02-21 12:00:00,NO2(GT),isolation_forest,2.132513550863913,0.09646886684482303,0.02892317896793776,True,False,0,12,0,2,-1.2355912020368651,low,Isolation Forest
2005-02-21 13:00:00,NO2(GT),isolation_forest,2.045486633093322,0.08029320932944217,0.02892317896793776,True,False,0,13,0,2,-1.18946029632653,low,Isolation Forest
2005-02-21 14:00:00,NO2(GT),isolation_forest,1.3492712909285975,0.06751239458323832,0.02892317896793776,True,False,0,14,0,2,-1.18946029632653,low,Isolation Forest
2005-02-21 15:00:00,NO2(GT),isolation_forest,1.0229203492888828,0.03849019923492947,0.02892317896793776,True,False,0,15,0,2,-1.3278530134575353,low,Isolation Forest
2005-02-21 16:00:00,NO2(GT),isolation_forest,1.5450818559124264,0.042992879275226326,0.02892317896793776,True,False,0,16,0,2,-1.3163202870299515,low,Isolation Forest
2005-02-21 19:00:00,NO2(GT),isolation_forest,3.089809646340409,0.08145091420234707,0.02892317896793776,True,False,0,19,0,2,-1.500843909871292,low,Isolation Forest
2005-02-21 20:00:00,NO2(GT),isolation_forest,3.7642682590624874,0.09427011179320643,0.02892317896793776,True,False,0,20,0,2,-1.4893111834437085,low,Isolation Forest
2005-02-21 21:00:00,NO2(GT),isolation_forest,2.132513550863913,0.05864342633679753,0.02892317896793776,True,False,0,21,0,2,-1.4777784570161243,low,Isolation Forest
2005-02-22 07:00:00,NO2(GT),isolation_forest,1.4798116675844837,0.0491902546718882,0.02892317896793776,True,False,1,7,1,2,-1.7314984384229677,low,Isolation Forest
2005-02-22 08:00:00,NO2(GT),isolation_forest,4.025349012374258,0.14469470319727173,0.02892317896793776,True,False,1,8,1,2,-1.650769353429881,low,Isolation Forest
2005-02-22 09:00:00,NO2(GT),isolation_forest,2.893999081356581,0.0957916634767777,0.02892317896793776,True,False,1,9,1,2,-1.5931057212919624,low,Isolation Forest
2005-02-22 10:00:00,NO2(GT),isolation_forest,3.1550798346683524,0.0949160513010745,0.02892317896793776,True,False,1,10,1,2,-1.4201148248782056,low,Isolation Forest
2005-02-22 11:00:00,NO2(GT),isolation_forest,1.9802164447653796,0.11886321769685215,0.02892317896793776,True,False,1,11,1,2,-1.074133032050692,low,Isolation Forest
2005-02-22 12:00:00,NO2(GT),isolation_forest,2.132513550863913,0.0727736719987464,0.02892317896793776,True,False,1,12,1,2,-0.8088803242162651,mid,Isolation Forest
2005-02-22 13:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.050647299202482676,0.02892317896793776,True,False,1,13,1,2,-1.1663948434713622,low,Isolation Forest
2005-02-22 14:00:00,NO2(GT),isolation_forest,2.785215434143342,0.10201736800472827,0.02892317896793776,True,False,1,14,1,2,-1.3739839191678704,low,Isolation Forest
2005-02-22 15:00:00,NO2(GT),isolation_forest,1.9802164447653796,0.0810011934081476,0.02892317896793776,True,False,1,15,1,2,-1.3624511927402867,low,Isolation Forest
2005-02-22 16:00:00,NO2(GT),isolation_forest,2.3500808452903894,0.054863828721741115,0.02892317896793776,True,False,1,16,1,2,-1.2701893813196163,low,Isolation Forest
2005-02-22 19:00:00,NO2(GT),isolation_forest,3.068052916897762,0.04783325420289131,0.02892317896793776,True,False,1,19,1,2,-1.4777784570161243,low,Isolation Forest
2005-02-22 20:00:00,NO2(GT),isolation_forest,1.7408924208962553,0.0735946365957203,0.02892317896793776,True,False,1,20,1,2,-1.639236627002297,low,Isolation Forest
2005-02-23 08:00:00,NO2(GT),isolation_forest,1.8931895269947887,0.07914089531320045,0.02892317896793776,True,False,2,8,2,2,-1.61617117414713,low,Isolation Forest
2005-02-23 13:00:00,NO2(GT),isolation_forest,2.176027009749208,0.04993200686801169,0.02892317896793776,True,False,2,13,2,2,-1.5354420891540437,low,Isolation Forest
2005-02-23 14:00:00,NO2(GT),isolation_forest,2.654675057487456,0.034253853851698435,0.02892317896793776,True,False,2,14,2,2,-1.4662457305885408,low,Isolation Forest
2005-02-23 17:00:00,NO2(GT),isolation_forest,2.785215434143342,0.03392753674655746,0.02892317896793776,True,False,2,17,2,2,-1.558507542009211,low,Isolation Forest
2005-02-23 18:00:00,NO2(GT),isolation_forest,3.0245394580124665,0.028993213212361146,0.02892317896793776,True,False,2,18,2,2,-1.570040268436795,low,Isolation Forest
2005-02-23 20:00:00,NO2(GT),isolation_forest,2.915755810799228,0.030163971532993772,0.02892317896793776,True,False,2,20,2,2,-1.5931057212919624,low,Isolation Forest
2005-02-23 22:00:00,NO2(GT),isolation_forest,2.5241346808315703,0.03398405577073904,0.02892317896793776,True,False,2,22,2,2,-1.6277039005747136,low,Isolation Forest
2005-02-23 23:00:00,NO2(GT),isolation_forest,1.2404876437153594,0.04140172086731453,0.02892317896793776,True,False,2,23,2,2,-1.639236627002297,low,Isolation Forest
2005-02-24 08:00:00,NO2(GT),isolation_forest,3.416160587980124,0.11712990231660791,0.02892317896793776,True,False,3,8,3,2,-1.650769353429881,low,Isolation Forest
2005-02-24 09:00:00,NO2(GT),isolation_forest,3.4596740468654192,0.08217026761684432,0.02892317896793776,True,False,3,9,3,2,-1.6738348062850483,low,Isolation Forest
2005-02-24 10:00:00,NO2(GT),isolation_forest,2.915755810799228,0.10236703259088686,0.02892317896793776,True,False,3,10,3,2,-1.650769353429881,low,Isolation Forest
2005-02-24 11:00:00,NO2(GT),isolation_forest,2.654675057487456,0.09444029484753014,0.02892317896793776,True,False,3,11,3,2,-1.5931057212919624,low,Isolation Forest
2005-02-24 12:00:00,NO2(GT),isolation_forest,1.871432797552141,0.0676137620382975,0.02892317896793776,True,False,3,12,3,2,-1.4893111834437085,low,Isolation Forest
2005-02-24 13:00:00,NO2(GT),isolation_forest,1.8496760681094933,0.049323478764549455,0.02892317896793776,True,False,3,13,3,2,-1.350918466312703,low,Isolation Forest
2005-02-24 14:00:00,NO2(GT),isolation_forest,1.7191356914536076,0.05980565752716305,0.02892317896793776,True,False,3,14,3,2,-1.2125257491816974,low,Isolation Forest
2005-02-24 15:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.05779472998932744,0.02892317896793776,True,False,3,15,3,2,-1.1433293906161948,low,Isolation Forest
2005-02-24 16:00:00,NO2(GT),isolation_forest,3.416160587980124,0.10157436892903315,0.02892317896793776,True,False,3,16,3,2,-1.2471239284644489,low,Isolation Forest
2005-02-25 03:00:00,NO2(GT),isolation_forest,0.0228773398532853,0.04089373406778418,0.02892317896793776,True,False,4,3,4,2,-1.5469748155816272,low,Isolation Forest
2005-02-25 08:00:00,NO2(GT),isolation_forest,2.7650545390273367,0.05464477604188489,0.02892317896793776,True,False,4,8,4,2,-1.4662457305885408,low,Isolation Forest
2005-02-25 10:00:00,NO2(GT),isolation_forest,1.7408924208962553,0.04892877508012894,0.02892317896793776,True,False,4,10,4,2,-1.1663948434713622,low,Isolation Forest
2005-03-02 19:00:00,NO2(GT),isolation_forest,2.8287288930286376,0.04801969003725648,0.02892317896793776,True,False,2,19,2,3,-1.293254834174784,low,Isolation Forest
2005-03-06 06:00:00,NO2(GT),isolation_forest,-1.6966708310420733,0.04328711305353994,0.02892317896793776,True,True,6,6,6,3,-1.4547130041609568,low,Isolation Forest
2005-03-09 11:00:00,NO2(GT),isolation_forest,2.719945245815399,0.035866031150755706,0.02892317896793776,True,False,2,11,2,3,-0.9126748620645192,low,Isolation Forest
2005-03-11 11:00:00,NO2(GT),isolation_forest,2.719945245815399,0.038945678940409345,0.02892317896793776,True,False,4,11,4,3,0.2310667309009821,mid,Isolation Forest
2005-03-14 18:00:00,NO2(GT),isolation_forest,2.502377951388923,0.033876238466045594,0.02892317896793776,True,False,0,18,0,3,-0.0592531064233196,mid,Isolation Forest
2005-03-15 01:00:00,NO2(GT),isolation_forest,-0.6741045472376337,0.0367980804530853,0.02892317896793776,True,False,1,1,1,3,-0.6243567013749247,mid,Isolation Forest
2005-03-15 19:00:00,NO2(GT),isolation_forest,2.893999081356581,0.03466887525995155,0.02892317896793776,True,False,1,19,1,3,-0.0477203799957356,mid,Isolation Forest
2005-03-18 22:00:00,NO2(GT),isolation_forest,1.0664338081741782,0.043349011158504425,0.02892317896793776,True,False,4,22,4,3,-0.5897585220921733,mid,Isolation Forest
2004-03-12 23:00:00,PT08.S1(CO),isolation_forest,2.38531639348351,0.0329458368286516,0.01970254925898392,True,False,4,23,4,3,-1.0049366734851894,low,Isolation Forest
2004-03-15 08:00:00,PT08.S1(CO),isolation_forest,2.898445324961344,0.05910825134733977,0.01970254925898392,True,False,0,8,0,3,-0.6935530599404273,mid,Isolation Forest
2004-03-15 09:00:00,PT08.S1(CO),isolation_forest,3.599721531314384,0.07549828033363526,0.01970254925898392,True,False,0,9,0,3,-0.4167676256784165,mid,Isolation Forest
2004-03-15 10:00:00,PT08.S1(CO),isolation_forest,2.787267389807813,0.05714874305659512,0.01970254925898392,True,False,0,10,0,3,-0.1169167385612385,mid,Isolation Forest
2004-03-15 18:00:00,PT08.S1(CO),isolation_forest,3.4115742564391787,0.05643900082037079,0.01970254925898392,True,False,0,18,0,3,0.4712523092455344,mid,Isolation Forest
2004-03-15 19:00:00,PT08.S1(CO),isolation_forest,3.9375314112039583,0.031146670707496105,0.01970254925898392,True,False,0,19,0,3,0.2290650542662749,mid,Isolation Forest
2004-03-15 20:00:00,PT08.S1(CO),isolation_forest,3.317500619001576,0.03374485049712672,0.01970254925898392,True,False,0,20,0,3,-0.0131222007129842,mid,Isolation Forest
2004-03-16 01:00:00,PT08.S1(CO),isolation_forest,-0.1931564871926064,0.02483712327706389,0.01970254925898392,True,False,1,1,1,3,-0.4167676256784165,mid,Isolation Forest
2004-03-17 08:00:00,PT08.S1(CO),isolation_forest,2.0004696948751346,0.028787369173447708,0.01970254925898392,True,False,2,8,2,3,-0.8434785034990165,mid,Isolation Forest
2004-03-17 09:00:00,PT08.S1(CO),isolation_forest,3.133629418555352,0.05760414850939821,0.01970254925898392,True,False,2,9,2,3,-0.4974967106715031,mid,Isolation Forest
2004-03-17 10:00:00,PT08.S1(CO),isolation_forest,1.7225248569913076,0.025958365803436245,0.01970254925898392,True,False,2,10,2,3,-0.082318559278487,mid,Isolation Forest
2004-03-17 19:00:00,PT08.S1(CO),isolation_forest,3.651034424462168,0.05259681385084214,0.01970254925898392,True,False,2,19,2,3,0.5404486678110373,mid,Isolation Forest
2004-03-17 20:00:00,PT08.S1(CO),isolation_forest,3.659586573320132,0.03900017174855297,0.01970254925898392,True,False,2,20,2,3,0.2405977806938588,mid,Isolation Forest
2004-03-17 21:00:00,PT08.S1(CO),isolation_forest,2.8898931761033806,0.03826421665096247,0.01970254925898392,True,False,2,21,2,3,0.079139610707686,mid,Isolation Forest
2004-03-18 08:00:00,PT08.S1(CO),isolation_forest,2.239929862898124,0.030428727559120072,0.01970254925898392,True,False,3,8,3,3,-0.7973475977886814,mid,Isolation Forest
2004-03-18 09:00:00,PT08.S1(CO),isolation_forest,3.4842675217318715,0.06406745684823378,0.01970254925898392,True,False,3,9,3,3,-0.4744312578163354,mid,Isolation Forest
2004-03-18 10:00:00,PT08.S1(CO),isolation_forest,2.128751927744593,0.02940502388245203,0.01970254925898392,True,False,3,10,3,3,-0.0707858328509031,mid,Isolation Forest
2004-03-19 08:00:00,PT08.S1(CO),isolation_forest,2.654709082509373,0.052836308473298454,0.01970254925898392,True,False,4,8,4,3,-0.6243567013749247,mid,Isolation Forest
2004-03-19 09:00:00,PT08.S1(CO),isolation_forest,2.992518962398947,0.019711811535315427,0.01970254925898392,True,False,4,9,4,3,-0.5551603428094221,mid,Isolation Forest
2004-03-31 07:00:00,PT08.S1(CO),isolation_forest,2.2099973418952503,0.031292170285015075,0.01970254925898392,True,False,2,7,2,3,-0.5320948899542544,mid,Isolation Forest
2004-04-06 07:00:00,PT08.S1(CO),isolation_forest,2.3297274259067446,0.022689552439479788,0.01970254925898392,True,False,1,7,1,4,-0.3591039935404976,mid,Isolation Forest
2004-04-09 23:00:00,PT08.S1(CO),isolation_forest,0.2430031045635526,0.019955774462968368,0.01970254925898392,True,False,4,23,4,4,-0.7396839656507624,mid,Isolation Forest
2004-04-10 03:00:00,PT08.S1(CO),isolation_forest,-0.843119800397863,0.03192719887305151,0.01970254925898392,True,True,5,3,5,4,-0.8434785034990165,mid,Isolation Forest
2004-04-10 04:00:00,PT08.S1(CO),isolation_forest,-0.94574558669343,0.031144587408858837,0.01970254925898392,True,True,5,4,5,4,-0.8780766827817678,mid,Isolation Forest
2004-04-13 07:00:00,PT08.S1(CO),isolation_forest,1.611346921837777,0.02925484374357301,0.01970254925898392,True,False,1,7,1,4,-0.8550112299266003,mid,Isolation Forest
2004-04-15 19:00:00,PT08.S1(CO),isolation_forest,3.2319791304219367,0.023996021527608602,0.01970254925898392,True,False,3,19,3,4,-0.1169167385612385,mid,Isolation Forest
2004-04-27 07:00:00,PT08.S1(CO),isolation_forest,1.70542055927538,0.021839044381647743,0.01970254925898392,True,False,1,7,1,4,-0.289907634974995,mid,Isolation Forest
2004-04-28 07:00:00,PT08.S1(CO),isolation_forest,2.4366292866312937,0.05038742304519417,0.01970254925898392,True,False,2,7,2,4,-0.393702172823249,mid,Isolation Forest
2004-04-29 07:00:00,PT08.S1(CO),isolation_forest,2.372488170196564,0.03877465453728712,0.01970254925898392,True,False,3,7,3,4,-0.4167676256784165,mid,Isolation Forest
2004-05-10 07:00:00,PT08.S1(CO),isolation_forest,2.192893044179322,0.07511889471995314,0.01970254925898392,True,False,0,7,0,5,-0.4283003521060005,mid,Isolation Forest
2004-05-10 08:00:00,PT08.S1(CO),isolation_forest,2.047506513593936,0.020058598683859508,0.01970254925898392,True,False,0,8,0,5,-0.2783749085474112,mid,Isolation Forest
2004-05-12 08:00:00,PT08.S1(CO),isolation_forest,2.7145741245151203,0.021664096941057753,0.01970254925898392,True,False,2,8,2,5,-0.1630476442715734,mid,Isolation Forest
2004-05-12 13:00:00,PT08.S1(CO),isolation_forest,2.381040319054528,0.0443017408065427,0.01970254925898392,True,False,2,13,2,5,0.2290650542662749,mid,Isolation Forest
2004-05-18 08:00:00,PT08.S1(CO),isolation_forest,2.676089454654283,0.09632134083453292,0.01970254925898392,True,False,1,8,1,5,0.0445414314249346,mid,Isolation Forest
2004-05-19 08:00:00,PT08.S1(CO),isolation_forest,2.5520832962138065,0.02985135150856455,0.01970254925898392,True,False,2,8,2,5,0.0214759785697671,mid,Isolation Forest
2004-05-20 08:00:00,PT08.S1(CO),isolation_forest,2.753058794375958,0.02731225881321553,0.01970254925898392,True,False,3,8,3,5,0.0330087049973507,mid,Isolation Forest
2004-05-25 22:00:00,PT08.S1(CO),isolation_forest,2.268504187408784,0.022001324496075947,0.01970254925898392,True,False,1,22,1,5,0.2799054146985187,mid,Isolation Forest
2004-05-25 23:00:00,PT08.S1(CO),isolation_forest,2.268504187408784,0.03197584686138222,0.01970254925898392,True,False,1,23,1,5,0.2822604060226328,mid,Isolation Forest
2004-05-26 00:00:00,PT08.S1(CO),isolation_forest,2.152686356552224,0.020374665983384777,0.01970254925898392,True,False,2,0,2,5,0.2674177575464586,mid,Isolation Forest
2004-05-26 06:00:00,PT08.S1(CO),isolation_forest,2.1489103406319043,0.03168815131330305,0.01970254925898392,True,False,2,6,2,5,0.2625689742700298,mid,Isolation Forest
2004-06-21 04:00:00,PT08.S1(CO),isolation_forest,-1.6555739419044335,0.0825076070732601,0.01970254925898392,True,False,0,4,0,6,0.0560741578525182,mid,Isolation Forest
2004-06-21 05:00:00,PT08.S1(CO),isolation_forest,-1.3263162108728237,0.0538265442332706,0.01970254925898392,True,False,0,5,0,6,-0.0246549271405681,mid,Isolation Forest
2004-08-26 06:00:00,PT08.S1(CO),isolation_forest,1.4804354669347757,0.02392977475376712,0.01970254925898392,True,False,3,6,3,8,0.3509537387932556,mid,Isolation Forest
2004-08-28 03:00:00,PT08.S1(CO),isolation_forest,-1.2151382757192928,0.05518223817911205,0.01970254925898392,True,True,5,3,5,8,0.1598686957007724,mid,Isolation Forest
2004-08-28 04:00:00,PT08.S1(CO),isolation_forest,-1.3990094761655167,0.022932996008808382,0.01970254925898392,True,True,5,4,5,8,0.1829341485559399,mid,Isolation Forest
2004-08-28 05:00:00,PT08.S1(CO),isolation_forest,-1.5828806766117407,0.05469427359811807,0.01970254925898392,True,True,5,5,5,8,0.4712523092455344,mid,Isolation Forest
2004-08-28 06:00:00,PT08.S1(CO),isolation_forest,-1.3519726574467152,0.05341332658001263,0.01970254925898392,True,True,5,6,5,8,0.125270516418021,mid,Isolation Forest
2004-08-28 07:00:00,PT08.S1(CO),isolation_forest,-1.287831541011986,0.052382148961834685,0.01970254925898392,True,True,5,7,5,8,0.136803242845605,mid,Isolation Forest
2004-08-28 08:00:00,PT08.S1(CO),isolation_forest,-0.8003590561080435,0.037638121255753054,0.01970254925898392,True,True,5,8,5,8,0.2636632335490263,mid,Isolation Forest
2004-09-07 23:00:00,PT08.S1(CO),isolation_forest,2.1175308862407083,0.04172795567783427,0.01970254925898392,True,False,1,23,1,9,0.333457600653081,mid,Isolation Forest
2004-09-13 07:00:00,PT08.S1(CO),isolation_forest,1.6669358894145423,0.025615406708461852,0.01970254925898392,True,False,0,7,0,9,0.2290650542662749,mid,Isolation Forest
2004-10-05 07:00:00,PT08.S1(CO),isolation_forest,1.6754880382725064,0.02992294028663911,0.01970254925898392,True,False,1,7,1,10,-0.1169167385612385,mid,Isolation Forest
2004-10-20 17:00:00,PT08.S1(CO),isolation_forest,3.270463800282774,0.04333069779059062,0.01970254925898392,True,False,2,17,2,10,0.713439564224794,mid,Isolation Forest
2004-10-25 17:00:00,PT08.S1(CO),isolation_forest,2.9796907391120016,0.035573687253083075,0.01970254925898392,True,False,0,17,0,10,0.3789904978248641,mid,Isolation Forest
2004-11-02 14:00:00,PT08.S1(CO),isolation_forest,2.389592467912492,0.034388984963357294,0.01970254925898392,True,False,1,14,1,11,0.8172341020730479,mid,Isolation Forest
2004-11-04 17:00:00,PT08.S1(CO),isolation_forest,3.4030221075812146,0.090337283658529,0.01970254925898392,True,False,3,17,3,11,0.7365050170799615,mid,Isolation Forest
2004-11-04 18:00:00,PT08.S1(CO),isolation_forest,3.26191165142481,0.04379604221443412,0.01970254925898392,True,False,3,18,3,11,0.5404486678110373,mid,Isolation Forest
2004-11-05 09:00:00,PT08.S1(CO),isolation_forest,2.0603347368808818,0.026410546103557864,0.01970254925898392,True,False,4,9,4,11,-0.2207112764094923,mid,Isolation Forest
2004-11-05 17:00:00,PT08.S1(CO),isolation_forest,3.2105987582770266,0.0313479110442515,0.01970254925898392,True,False,4,17,4,11,0.5289159413834533,mid,Isolation Forest
2004-11-17 18:00:00,PT08.S1(CO),isolation_forest,2.919825697106254,0.02436496730358939,0.01970254925898392,True,False,2,18,2,11,-0.5436276163818383,mid,Isolation Forest
2004-11-19 22:00:00,PT08.S1(CO),isolation_forest,-1.9335187797882607,0.04737920882604496,0.01970254925898392,True,False,4,22,4,11,-0.5782257956645895,mid,Isolation Forest
2004-11-19 23:00:00,PT08.S1(CO),isolation_forest,-1.813788695776766,0.043375449131721866,0.01970254925898392,True,False,4,23,4,11,-0.6474221542300922,mid,Isolation Forest
2004-11-20 00:00:00,PT08.S1(CO),isolation_forest,-1.8651015889245492,0.050161367779898214,0.01970254925898392,True,True,5,0,5,11,-0.716618512795595,mid,Isolation Forest
2004-11-20 01:00:00,PT08.S1(CO),isolation_forest,-1.813788695776766,0.06233779896882552,0.01970254925898392,True,True,5,1,5,11,-0.7396839656507624,mid,Isolation Forest
2004-11-20 02:00:00,PT08.S1(CO),isolation_forest,-1.7795801003449103,0.0738784563386028,0.01970254925898392,True,True,5,2,5,11,-0.8780766827817678,mid,Isolation Forest
2004-11-26 18:00:00,PT08.S1(CO),isolation_forest,3.5783411591694745,0.05174342004338628,0.01970254925898392,True,False,4,18,4,11,-0.3360385406853302,mid,Isolation Forest
2004-11-26 20:00:00,PT08.S1(CO),isolation_forest,3.0566600788336764,0.04179845946988214,0.01970254925898392,True,False,4,20,4,11,-0.3821694463956653,mid,Isolation Forest
2004-11-29 11:00:00,PT08.S1(CO),isolation_forest,2.505046477495005,0.034721787267648074,0.01970254925898392,True,False,0,11,0,11,-0.4052348992508328,mid,Isolation Forest
2004-12-02 19:00:00,PT08.S1(CO),isolation_forest,2.9796907391120016,0.025812204152080964,0.01970254925898392,True,False,3,19,3,12,-0.3475712671129139,mid,Isolation Forest
2004-12-13 18:00:00,PT08.S1(CO),isolation_forest,3.257635576995828,0.03510485979580824,0.01970254925898392,True,False,0,18,0,12,-0.6704876070852598,mid,Isolation Forest
2004-12-18 15:00:00,PT08.S1(CO),isolation_forest,-1.7966843980608382,0.026032396013892956,0.01970254925898392,True,True,5,15,5,12,-0.393702172823249,mid,Isolation Forest
2004-12-18 16:00:00,PT08.S1(CO),isolation_forest,-1.557224230037849,0.020770607129312335,0.01970254925898392,True,True,5,16,5,12,-0.4052348992508328,mid,Isolation Forest
2005-01-05 01:00:00,PT08.S1(CO),isolation_forest,0.0676840529752925,0.02164443291414453,0.01970254925898392,True,False,2,1,2,1,-1.028002126340357,low,Isolation Forest
2005-01-17 18:00:00,PT08.S1(CO),isolation_forest,2.410972840057402,0.054206876105304724,0.01970254925898392,True,False,0,18,0,1,-1.0626003056231084,low,Isolation Forest
2005-01-21 20:00:00,PT08.S1(CO),isolation_forest,3.0609361532626584,0.06289470050443724,0.01970254925898392,True,False,4,20,4,1,-0.9242075884921028,low,Isolation Forest
2005-01-28 17:00:00,PT08.S1(CO),isolation_forest,2.2802900131573174,0.07159696887654421,0.01970254925898392,True,False,4,17,4,1,0.2070542222222725,mid,Isolation Forest
2005-01-28 19:00:00,PT08.S1(CO),isolation_forest,2.2979465675560897,0.021480394418794346,0.01970254925898392,True,False,4,19,4,1,0.189330195887461,mid,Isolation Forest
2005-01-28 20:00:00,PT08.S1(CO),isolation_forest,2.2032387223021765,0.022863466864444182,0.01970254925898392,True,False,4,20,4,1,0.199182180888808,mid,Isolation Forest
2005-01-28 21:00:00,PT08.S1(CO),isolation_forest,2.194778442230773,0.05212609802667234,0.01970254925898392,True,False,4,21,4,1,0.2014397258130919,mid,Isolation Forest
2005-01-28 22:00:00,PT08.S1(CO),isolation_forest,2.146715407407555,0.0725438124369584,0.01970254925898392,True,False,4,22,4,1,0.1983122023079309,mid,Isolation Forest
2005-01-28 23:00:00,PT08.S1(CO),isolation_forest,2.1233144439400635,0.03692947164180138,0.01970254925898392,True,False,4,23,4,1,0.2053657378766813,mid,Isolation Forest
2005-01-29 00:00:00,PT08.S1(CO),isolation_forest,2.067460309638454,0.03226368360370291,0.01970254925898392,True,True,5,0,5,1,0.1869197722997866,mid,Isolation Forest
2005-01-29 01:00:00,PT08.S1(CO),isolation_forest,2.055880144696198,0.024103772141207402,0.01970254925898392,True,True,5,1,5,1,0.2064996796173695,mid,Isolation Forest
2005-01-29 02:00:00,PT08.S1(CO),isolation_forest,-1.3947334017365347,0.07522932712351116,0.01970254925898392,True,True,5,2,5,1,-1.9044893348367244,low,Isolation Forest
2005-01-29 06:00:00,PT08.S1(CO),isolation_forest,-1.4759788158871918,0.026294422025982644,0.01970254925898392,True,True,5,6,5,1,-1.9621529669746436,low,Isolation Forest
2005-01-29 07:00:00,PT08.S1(CO),isolation_forest,-1.360524806304679,0.04460950545078546,0.01970254925898392,True,True,5,7,5,1,-1.9390875141194757,low,Isolation Forest
2005-02-08 17:00:00,PT08.S1(CO),isolation_forest,2.283081571512566,0.04494521479217295,0.01970254925898392,True,False,1,17,1,2,0.2035322937624938,mid,Isolation Forest
2005-02-08 21:00:00,PT08.S1(CO),isolation_forest,2.2976365104014493,0.049251232324395544,0.01970254925898392,True,False,1,21,1,2,0.1914194642973653,mid,Isolation Forest
2005-02-08 22:00:00,PT08.S1(CO),isolation_forest,2.1454214146695856,0.06171937193184229,0.01970254925898392,True,False,1,22,1,2,0.1880266578165942,mid,Isolation Forest
2005-02-08 23:00:00,PT08.S1(CO),isolation_forest,2.1327842367001457,0.02832592041144444,0.01970254925898392,True,False,1,23,1,2,0.1953791316638306,mid,Isolation Forest
2005-02-09 00:00:00,PT08.S1(CO),isolation_forest,2.02036816085502,0.023290729887264883,0.01970254925898392,True,False,2,0,2,2,0.1857754920020058,mid,Isolation Forest
2005-02-09 04:00:00,PT08.S1(CO),isolation_forest,2.2440075842652147,0.025107811254906465,0.01970254925898392,True,False,2,4,2,2,0.2091778058429522,mid,Isolation Forest
2004-04-01 14:00:00,PT08.S2(NMHC),isolation_forest,2.839267773206925,0.04871721862109024,0.0264442940400374,True,False,3,14,3,4,0.2845870213070672,mid,Isolation Forest
2004-04-08 23:00:00,PT08.S2(NMHC),isolation_forest,2.8103565361093104,0.0458296390924221,0.0264442940400374,True,False,3,23,3,4,0.2407123846990768,mid,Isolation Forest
2004-04-09 02:00:00,PT08.S2(NMHC),isolation_forest,2.837164181429046,0.033659523654477,0.0264442940400374,True,False,4,2,4,4,0.2517154690464998,mid,Isolation Forest
2004-04-09 03:00:00,PT08.S2(NMHC),isolation_forest,2.8027814556607704,0.06420952248553147,0.0264442940400374,True,False,4,3,4,4,0.2695162646669563,mid,Isolation Forest
2004-04-09 04:00:00,PT08.S2(NMHC),isolation_forest,2.839295032746299,0.07525060200661882,0.0264442940400374,True,False,4,4,4,4,0.2643571047084497,mid,Isolation Forest
2004-04-09 05:00:00,PT08.S2(NMHC),isolation_forest,2.8411129752665136,0.04512773722456587,0.0264442940400374,True,False,4,5,4,4,0.2491598657209293,mid,Isolation Forest
2004-04-09 06:00:00,PT08.S2(NMHC),isolation_forest,2.839474715343862,0.04023169334181442,0.0264442940400374,True,False,4,6,4,4,0.2485514306375648,mid,Isolation Forest
2004-04-09 23:00:00,PT08.S2(NMHC),isolation_forest,-0.1843676289483009,0.07374298549398584,0.0264442940400374,True,False,4,23,4,4,-0.7396839656507624,mid,Isolation Forest
2004-04-10 00:00:00,PT08.S2(NMHC),isolation_forest,-0.6058262153960783,0.050752160166625426,0.0264442940400374,True,True,5,0,5,4,-0.7396839656507624,mid,Isolation Forest
2004-04-10 01:00:00,PT08.S2(NMHC),isolation_forest,-0.3825160688453903,0.041077152526765026,0.0264442940400374,True,True,5,1,5,4,-0.7973475977886814,mid,Isolation Forest
2004-04-10 02:00:00,PT08.S2(NMHC),isolation_forest,-0.4517107621427865,0.0333076058532521,0.0264442940400374,True,True,5,2,5,4,-0.8088803242162651,mid,Isolation Forest
2004-04-10 03:00:00,PT08.S2(NMHC),isolation_forest,-0.907766695239262,0.07003943578326366,0.0264442940400374,True,True,5,3,5,4,-0.8434785034990165,mid,Isolation Forest
2004-04-10 04:00:00,PT08.S2(NMHC),isolation_forest,-0.9643805352098588,0.05886111609585731,0.0264442940400374,True,True,5,4,5,4,-0.8780766827817678,mid,Isolation Forest
2004-05-10 07:00:00,PT08.S2(NMHC),isolation_forest,1.9229253032905853,0.032410210320252375,0.0264442940400374,True,False,0,7,0,5,-0.4283003521060005,mid,Isolation Forest
2004-05-18 08:00:00,PT08.S2(NMHC),isolation_forest,2.429304649694258,0.04386152845216229,0.0264442940400374,True,False,1,8,1,5,0.0445414314249346,mid,Isolation Forest
2004-06-19 14:00:00,PT08.S2(NMHC),isolation_forest,2.8332729781677206,0.05433462081682805,0.0264442940400374,True,True,5,14,5,6,0.3837197057898986,mid,Isolation Forest
2004-06-19 16:00:00,PT08.S2(NMHC),isolation_forest,2.8259194294687404,0.033942642986407257,0.0264442940400374,True,True,5,16,5,6,0.3812938843512352,mid,Isolation Forest
2004-06-19 17:00:00,PT08.S2(NMHC),isolation_forest,2.826889254770971,0.043351089612431726,0.0264442940400374,True,True,5,17,5,6,0.3810719353276941,mid,Isolation Forest
